date,hostname,CPU#0 Status,MEM#00A Status,MEM#01A Status,MEM#02A Status,MEM#03A Status,PSU#0 Status,PSU#1 Status,FANU#0 Status,FANU#1 Status,FANU#2 Status,FANU#3 Status,FANU#4 Status,FANU#5 Status,FANU#6 Status,uptime,load_average_last_1_min,load_average_last_5_min,load_average_last_15_min,Status_of_volume,Hard_disk_2_0,Hard_disk_2_1,Hard_disk_2_2,Hard_disk_2_3,rpool_state,rpool_CAP,IPv4_LISTEN,net0/v4_STATE,net1/v4_STATE,net2/v4_STATE,net3/v4_STATE,net4/v4_STATE,net5/v4_STATE,net6/v4_STATE,net7/v4_STATE,net8/v4_STATE,net9/v4_STATE,net10/v4_STATE,net11/v4_STATE,Temperature,CPU_0_Temperature,MEM_00A_Temperature,MEM_01A_Temperature,MEM_02A_Temperature,MEM_03A_Temperature,SAS_Temperature,MBU_1_35V_0_volt,MBU_1_35V_1_volt,MBU_1_5V_0_volt,MBU_1_5V_1_volt,PSUBP_3_3V,PSUBP_5_0V,FAN_0_0,FAN_0_1,FAN_1_0,FAN_1_1,FAN_2_0,FAN_2_1,FAN_3_0,FAN_3_1,FAN_4_0,FAN_4_1,FAN_5_0,FAN_5_1,FAN_6_0,FAN_6_1,Actual_AC_power_consumption,Air_Flow,PSB_00_0_Fault,Own_Status,CEDS_Number_of_Process,CEDS_almevt_k_dbt_count,CEDS_oradata_Usage,SCADA_To_mode
2024051605,PMC_192.168.33.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,85,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,ok,ok,ok,N/A,N/A,ok,ok,21.31,43.01,27.00,26.50,28.50,28.00,33.56,1.346,1.346,1.535,1.499,3.254,5.066,10953,9278,10800,9294,10865,9326,10778,9278,10975,9440,10953,9358,11111,9540,219,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,PMC_192.168.35.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,161,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,23.06,44.11,29.00,28.25,30.50,29.50,35.25,1.345,1.346,1.549,1.496,3.270,5.051,10865,9278,10887,9342,10865,9183,10735,9183,10931,9294,10756,9215,11111,9391,216,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,PMC_192.168.39.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,254,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,21.94,43.06,28.25,27.25,28.75,28.00,34.44,1.344,1.347,1.543,1.499,3.253,5.044,10865,9246,10887,9262,10975,9358,10693,9183,10909,9262,11157,9490,11134,9375,217,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,PMC_192.168.37.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,148,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,22.62,43.70,28.50,28.25,29.25,29.25,35.50,1.346,1.346,1.535,1.498,3.271,5.054,10975,9326,10931,9294,11157,9473,10629,9246,10887,9246,11020,9457,10865,9278,221,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,PMC_192.168.17.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,89,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,N/A,ok,N/A,N/A,N/A,N/A,23.81,43.99,29.50,29.25,31.00,30.75,36.31,1.344,1.346,1.544,1.503,3.275,5.054,11088,9391,10887,9278,10887,9230,10629,9168,11134,9407,10931,9342,10865,9278,215,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,PMC_192.168.31.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,140,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,N/A,ok,N/A,N/A,N/A,N/A,24.69,46.37,30.25,30.25,31.75,30.75,36.88,1.345,1.347,1.541,1.502,3.254,5.070,10953,9440,11111,9490,10997,9457,10843,9342,11111,9490,10953,9440,11020,9407,221,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,CEDS_10.138.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,142,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/31571/43189,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,20.50,43.24,27.25,26.50,28.75,28.25,34.12,1.344,1.345,1.550,1.498,3.276,5.058,10246,8752,10112,8681,10074,8640,10093,8598,9981,8517,9926,8571,10037,8640,215,76,Normal,Alive in Master,22,5674,38,N/A
2024051605,CEDS_10.131.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,262,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/18350/54881,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,24.44,45.96,30.50,30.25,32.00,30.75,38.06,1.344,1.347,1.543,1.498,3.265,5.065,11134,9523,10975,9310,11042,9407,10865,9230,11042,9424,10887,9230,10778,9278,223,82,Normal,Alive in Master,22,818,38,N/A
2024051605,CEDS_10.132.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,198,0.05,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/36261/60740,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,19.75,40.11,25.25,25.25,27.00,26.25,32.12,1.346,1.346,1.543,1.496,3.301,5.054,10246,8752,10055,8612,10188,8723,10000,8517,10093,8695,10207,8794,10227,8737,208,76,Normal,Alive in Master,22,8348,38,N/A
2024051605,CEDS_10.133.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,226,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/37888/63084,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,22.44,42.25,28.50,27.75,30.00,29.25,34.75,1.345,1.347,1.535,1.498,3.273,5.023,10931,9342,10778,9294,11111,9424,10953,9230,10865,9310,10931,9342,10756,9230,215,82,Normal,Alive in Master,22,7300,38,N/A
2024051605,CEDS_10.134.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,138,0.05,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/14370/35489,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,20.25,43.88,26.50,26.25,29.00,28.00,34.00,1.344,1.346,1.539,1.496,3.284,5.021,10037,8626,10000,8612,10285,8823,9729,8269,9890,8463,9890,8517,10207,8737,218,76,Normal,Alive in Master,22,10731,38,N/A
2024051605,CEDS_10.151.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,239,0.05,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,47,21/22/23/111/389/514/636/1521/6482/8101/17445/37948,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,21.50,41.96,27.00,26.75,28.50,27.25,33.31,1.345,1.346,1.537,1.496,3.279,5.059,10931,9358,10865,9278,10887,9342,10997,9278,10931,9278,10865,9424,10975,9310,218,82,Normal,Alive in Master,22,2217,38,N/A
2024051605,CEDS_10.135.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,239,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/37048/40626,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,24.06,46.14,30.25,30.25,32.25,30.75,36.75,1.346,1.345,1.545,1.501,3.258,5.017,10953,9407,10909,9183,11111,9507,10650,9152,11111,9490,10756,9137,11111,9407,224,82,Normal,Alive in Master,22,6850,38,N/A
2024051605,CEDS_10.136.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,325,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/11285/34410,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,22.00,42.83,28.25,27.50,29.75,29.00,33.81,1.344,1.346,1.537,1.500,3.274,5.040,11111,9490,10821,9294,10931,9294,10887,9106,11088,9473,10909,9246,11134,9540,220,82,Normal,Alive in Master,22,10129,38,N/A
2024051605,CEDS_10.152.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,170,0.05,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,48,21/22/23/111/389/514/636/1521/6482/8101/29181/64758,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,24.25,43.99,29.75,29.00,30.50,29.75,36.12,1.345,1.346,1.547,1.503,3.280,5.073,10953,9342,10953,9358,11088,9507,10887,9342,11042,9457,10843,9294,10997,9294,221,82,Normal,Alive in Master,22,8933,38,N/A
2024051605,CEDS_10.137.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,170,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/11928/17872,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,26.81,45.15,31.50,31.50,33.50,32.75,37.12,1.348,1.348,1.539,1.499,3.266,5.059,14438,12413,14210,12162,14438,12272,14136,12189,14438,12300,14099,12244,14361,12471,241,99,Normal,Alive in Master,22,7650,38,N/A
2024051605,CEDS_10.139.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,141,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,46,21/22/23/111/389/514/636/1521/6482/8101/12393/31819,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,24.19,46.72,30.50,30.00,31.75,30.75,36.69,1.344,1.346,1.539,1.501,3.270,5.031,10909,9326,10975,9457,10887,9294,10714,9215,10997,9407,11088,9473,11042,9440,223,82,Normal,Alive in Master,22,9212,38,N/A
2024051605,CEDS_10.153.24.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024051605,CEDS_10.140.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,204,0.05,0.05,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,45,21/22/23/111/389/514/636/1521/6482/8101/46010/62223,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,21.94,43.18,28.00,27.25,29.75,28.75,34.81,1.345,1.346,1.538,1.499,3.279,5.063,10953,9407,10953,9391,11020,9391,10821,9230,10843,9326,10975,9391,10975,9294,218,82,Normal,Alive in Master,22,11080,38,N/A
2024051605,CEDS_10.148.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,279,0.05,0.04,0.04,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,46,21/22/23/111/389/514/636/1521/5900/6482/8101/54363/58128,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,24.00,46.08,30.00,30.00,31.75,31.00,36.88,1.344,1.346,1.541,1.498,3.264,5.073,10909,9278,10975,9424,11042,9391,10865,9137,10931,9278,10865,9310,11020,9490,220,82,Normal,Alive in Master,22,3026,38,N/A
2024051605,CEDS_10.141.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,205,0.04,0.04,0.03,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,49,21/22/23/111/389/514/636/1521/6482/8101/52069/56266,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,21.88,41.90,28.00,27.75,29.00,28.50,34.00,1.344,1.346,1.532,1.496,3.279,5.051,10865,9278,10953,9310,10997,9440,10909,9342,10756,9199,10843,9278,10800,9215,218,82,Normal,Alive in Master,22,13487,37,N/A
2024051605,CEDS_10.154.24.62,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,307,0.04,0.03,0.03,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,54,21/22/23/111/389/514/636/1521/6482/8101/50000/57607,ok,ok,ok,N/A,ok,N/A,ok,inaccessible,N/A,N/A,N/A,N/A,23.31,44.17,29.50,29.00,31.00,31.00,36.62,1.345,1.346,1.537,1.499,3.296,5.047,11020,9375,10821,9246,10909,9358,10843,9215,10909,9262,11088,9523,10865,9342,279,82,Normal,Alive in Master,22,12073,47,N/A
2024051605,TIS_10.152.24.72,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,170,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,22,21/22/23/111/6482/8101,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,22.94,43.41,28.50,28.75,29.75,29.25,35.19,1.345,1.346,1.531,1.494,3.280,5.061,11088,9473,10931,9407,11042,9407,10975,9310,11111,9490,11042,9457,11180,9540,218,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,TIS_10.154.24.72,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,307,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,22,21/22/23/111/514/6482/8101,ok,ok,ok,N/A,ok,N/A,ok,inaccessible,N/A,N/A,N/A,N/A,23.06,43.30,29.00,28.75,30.75,29.75,35.25,1.344,1.346,1.534,1.494,3.280,5.075,10975,9424,10821,9375,11111,9473,10887,9215,10887,9375,10800,9294,10887,9294,218,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,TIS_10.148.24.72,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,279,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,22,22/23/111/6482/8101,ok,ok,ok,N/A,ok,N/A,ok,N/A,N/A,N/A,N/A,N/A,23.62,44.86,30.00,29.50,31.25,30.25,36.00,1.344,1.346,1.541,1.498,3.274,5.054,10800,9199,11065,9407,10778,9215,10671,9106,11020,9407,11042,9407,11088,9391,219,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051605,DAC_10.152.16.31,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,124,0.03,0.02,0.02,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,30,21/22/23/111/6482/8101,ok,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,25.94,47.12,33.00,32.25,34.00,32.75,37.25,1.345,1.347,1.547,1.496,3.268,5.037,14555,12500,14173,12300,14673,12442,14361,12244,14400,12413,14361,12385,14210,12244,247,99,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024051605,OIF_10.152.24.33,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,124,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,24,21/22/23/111/6482/8101,N/A,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,25.31,49.21,32.75,32.25,34.00,33.25,39.12,1.344,1.348,1.538,1.504,3.268,5.054,10997,9490,10821,9310,10953,9457,11157,9375,10865,9342,11134,9557,11203,9523,228,82,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024051605,DAC_10.148.16.31,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,83,0.03,0.02,0.02,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,29,21/22/23/111/6482/8101,ok,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,25.62,48.46,33.75,33.00,35.25,34.75,39.06,1.346,1.347,1.539,1.495,3.258,5.052,14323,12385,14516,12442,14361,12217,14136,12162,14438,12413,14516,12272,14555,12471,249,99,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024051605,OIF_10.148.24.33,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,330,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,24,21/22/23/111/6482/8101,N/A,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,26.00,45.56,32.75,33.00,32.75,32.50,37.19,1.345,1.346,1.539,1.499,3.268,5.051,14062,12107,14210,12356,14361,12300,14062,11973,14400,12328,14210,12300,14361,12356,243,99,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024051605,DAC_10.154.16.31,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,113,0.02,0.02,0.02,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,29,21/22/23/111/6482/8101,ok,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,24.88,47.65,32.50,32.25,34.75,33.75,38.38,1.344,1.346,1.536,1.502,3.279,5.059,14361,12413,14248,12300,14248,12134,14025,11973,14400,12356,14248,12244,14400,12300,249,99,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024051605,OIF_10.154.24.33,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,337,0.01,0.01,0.01,Okay,Optimal,Optimal,Hot Spare,Ready,ONLINE,24,21/22/23/111/6482/8101,N/A,ok,ok,N/A,N/A,ok,N/A,N/A,N/A,N/A,N/A,N/A,25.31,48.98,33.00,32.50,34.00,33.25,38.81,1.344,1.344,1.543,1.502,3.263,5.068,10821,9262,11157,9574,10975,9358,10693,9137,11042,9473,11111,9507,10975,9342,224,82,Normal,N/A,N/A,N/A,N/A,ONLINE 
2024051705,PMC_192.168.1.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,66,0.01,0.01,0.01,N/A,Ready,Ready,N/A,N/A,ONLINE,8,21/22/23/80/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,21.25,40.63,26.75,26.50,27.25,27.00,32.38,1.346,1.346,1.538,1.504,3.269,5.040,11157,9540,10953,9342,10843,9407,11111,9391,11157,9507,10756,9168,10887,9490,229,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.3.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,263,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,21.12,42.14,27.25,26.75,28.00,28.00,35.69,1.345,1.346,1.539,1.497,3.256,5.066,11134,9440,10865,9342,10953,9294,10714,9294,10931,9342,10953,9294,11157,9490,216,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.5.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,262,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,20.50,39.94,26.00,25.75,27.00,27.00,32.25,1.344,1.346,1.544,1.499,3.283,5.059,10887,9230,10909,9262,10975,9407,10975,9375,10843,9262,10997,9407,10931,9294,215,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.7.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,242,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,22.31,43.01,28.00,27.75,29.50,29.25,35.12,1.345,1.345,1.544,1.502,3.275,5.084,10953,9310,11111,9507,10997,9407,10735,9294,10756,9168,10931,9278,10909,9262,217,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.11.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,268,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,20.50,41.96,26.75,26.50,27.75,27.00,32.81,1.344,1.346,1.545,1.499,3.273,5.080,9836,8437,10169,8737,10112,8530,10074,8585,10018,8517,10188,8780,10131,8809,211,76,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.13.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,282,0.00,0.00,0.00,Okay,Optimal,Optimal,Ready,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,21.62,42.83,27.25,27.00,29.00,28.25,34.50,1.344,1.346,1.541,1.498,3.266,5.051,10931,9215,10931,9342,10975,9342,10756,9183,10953,9342,11042,9473,10975,9391,218,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.15.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,267,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,23.88,46.31,29.50,29.25,30.75,30.25,36.00,1.345,1.347,1.548,1.497,3.284,5.100,10975,9440,10931,9358,11042,9375,11020,9326,11042,9326,11111,9424,10909,9358,220,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.19.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,172,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,22.75,47.30,28.50,28.25,29.75,29.50,35.38,1.345,1.346,1.533,1.500,3.263,5.045,11111,9507,11111,9457,10931,9358,10778,9294,10931,9294,11020,9407,10975,9262,220,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.21.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,326,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,22.81,43.82,28.75,28.25,30.00,30.00,37.19,1.345,1.346,1.534,1.498,3.265,5.037,10865,9342,11111,9440,11020,9457,10931,9326,10909,9375,10975,9375,10865,9246,216,82,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.23.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,171,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,25.94,44.92,31.25,31.00,32.50,31.75,36.19,1.344,1.347,1.541,1.502,3.264,5.056,14400,12328,14400,12189,14400,12272,14173,12134,14438,12356,14210,12134,14361,12244,242,99,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.25.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,143,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,20.62,42.37,26.75,26.50,28.25,28.00,34.00,1.346,1.346,1.546,1.496,3.295,5.033,10037,8667,10000,8585,10227,8809,10074,8571,10037,8530,10093,8695,10037,8598,212,76,Normal,N/A,N/A,N/A,N/A,N/A
2024051705,PMC_192.168.29.50,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,142,0.00,0.00,0.00,Okay,Optimal,Optimal,Hot Spare,N/A,ONLINE,4,21/22/23/111/514/2001/2011/6482/8101,ok,ok,N/A,ok,N/A,N/A,ok,ok,N/A,N/A,ok,ok,24.38,46.83,30.50,30.00,31.25,30.50,38.81,1.346,1.346,1.542,1.501,3.261,5.075,11020,9358,11065,9424,10953,9375,10887,9168,10887,9278,11042,9358,10865,9246,219,82,Normal,N/A,N/A,N/A,N/A,N/A
